interactive,unused-javascript,total-byte-weight,resource_image_bytes,resource_font_bytes,unused-css-rules,unused-javascript_savings_bytes,resource_third-party_bytes,category,strategy
2661.706697676993,560.0,2903362.0,1325912.0,121237.0,0.0,675621.0,1178389.0,Events & Creative Services,desktop
2466.728939081392,320.0,7819227.0,6725955.0,114964.0,40.0,504851.0,955540.0,Events & Creative Services,desktop
2761.426800994353,240.0,2842968.0,1264369.0,121237.0,0.0,673410.0,1179705.0,Events & Creative Services,desktop
947.0175485913264,40.0,5973071.0,5209971.0,132485.0,0.0,47858.0,4270925.0,Events & Creative Services,desktop
2971.1895793257727,80.0,28027507.0,26494713.0,111768.0,0.0,297883.0,1050471.0,Events & Creative Services,desktop
1532.7003854132904,160.0,1846772.0,1049770.0,277984.0,80.0,108993.0,268389.0,Events & Creative Services,desktop
3191.0074175109794,40.0,3280223.0,2554162.0,218305.0,80.0,108465.0,239086.0,Events & Creative Services,desktop
1401.6995717209288,160.0,795456.0,64824.0,218318.0,40.0,109161.0,250804.0,Events & Creative Services,desktop
4035.478213680524,0.0,2865105.0,110847.0,383700.0,80.0,795043.0,2291326.0,Events & Creative Services,desktop
1893.0275792634127,160.0,1096138.0,280976.0,291668.0,120.0,109548.0,282095.0,Events & Creative Services,desktop
2106.524985261553,80.0,1262363.0,432030.0,218336.0,80.0,140071.0,342267.0,Events & Creative Services,desktop
1327.701407883697,120.0,947892.0,66784.0,249284.0,0.0,140753.0,393116.0,Events & Creative Services,desktop
2471.010648440738,280.0,2081764.0,942714.0,217996.0,50.0,289728.0,878273.0,Events & Creative Services,desktop
1469.1819383075483,130.0,1472913.0,938748.0,39711.0,0.0,244198.0,1170347.0,Events & Creative Services,desktop
1039.1093065850114,90.0,609019.0,205717.0,39719.0,0.0,111609.0,437446.0,Events & Creative Services,desktop
1051.5138400194842,40.0,752180.0,332474.0,39717.0,0.0,111641.0,564127.0,Events & Creative Services,desktop
1021.5552966137208,90.0,649288.0,236809.0,39719.0,0.0,111647.0,468726.0,Events & Creative Services,desktop
1094.8079454100432,80.0,907419.0,506806.0,39718.0,0.0,111570.0,738498.0,Events & Creative Services,desktop
1290.6507842909552,80.0,1041227.0,608926.0,39710.0,0.0,111768.0,840701.0,Events & Creative Services,desktop
999.5275636382256,40.0,700765.0,284487.0,39717.0,0.0,111539.0,516140.0,Events & Creative Services,desktop
1054.0170050353456,40.0,793736.0,381879.0,39727.0,0.0,111569.0,613653.0,Events & Creative Services,desktop
2358.9549711309583,0.0,2713523.0,959502.0,174695.0,40.0,389947.0,1031866.0,Events & Creative Services,desktop
1712.7368948401308,360.0,2349403.0,1653133.0,130022.0,40.0,279840.0,2329140.0,Events & Creative Services,desktop
1546.307346009862,0.0,5320080.0,4497745.0,187761.0,80.0,254514.0,5269198.0,Events & Creative Services,desktop
2917.506750139747,240.0,25221664.0,9170134.0,725499.0,0.0,288063.0,25121959.0,Events & Creative Services,desktop
1997.1461544318609,40.0,31036157.0,14762988.0,172326.0,0.0,119891.0,30990153.0,Events & Creative Services,desktop
2176.016519867602,320.0,1482063.0,472901.0,328307.0,0.0,247098.0,1461392.0,Events & Creative Services,desktop
2055.007882750443,160.0,17299367.0,16608575.0,172339.0,0.0,119876.0,17272105.0,Events & Creative Services,desktop
1927.5621631996407,120.0,15234347.0,14515563.0,172328.0,0.0,119887.0,15172059.0,Events & Creative Services,desktop
912.0196782565848,0.0,31837.0,0.0,29516.0,0.0,0.0,30666.0,Events & Creative Services,desktop
3554.0040063167485,40.0,11031324.0,10317296.0,172336.0,0.0,119878.0,10980824.0,Events & Creative Services,desktop
3489.014898594459,0.0,10325309.0,9615070.0,172336.0,0.0,119889.0,10278589.0,Events & Creative Services,desktop
1368.2937369852411,0.0,1149646.0,485355.0,65977.0,0.0,213494.0,621519.0,Events & Creative Services,desktop
2031.8760743080536,80.0,4284768.0,3334246.0,131958.0,0.0,207935.0,1144419.0,Events & Creative Services,desktop
2261.4760998285064,40.0,4371728.0,3619953.0,65978.0,0.0,207542.0,869374.0,Events & Creative Services,desktop
3422.8026259283024,0.0,8658134.0,7184871.0,44496.0,80.0,282399.0,759856.0,Events & Creative Services,desktop
2702.0195231949137,280.0,1728463.0,176771.0,128594.0,160.0,523628.0,1585853.0,Events & Creative Services,desktop
233.0,0.0,369.0,0.0,0.0,0.0,0.0,0.0,Events & Creative Services,desktop
232.0,0.0,381.0,0.0,0.0,0.0,0.0,0.0,Events & Creative Services,desktop
233.0,0.0,370.0,0.0,0.0,0.0,0.0,0.0,Events & Creative Services,desktop
232.0,0.0,382.0,0.0,0.0,0.0,0.0,0.0,Events & Creative Services,desktop
231.0,0.0,369.0,0.0,0.0,0.0,0.0,0.0,Events & Creative Services,desktop
1096.4074058929364,0.0,2221403.0,1608123.0,68353.0,0.0,125057.0,337056.0,Events & Creative Services,desktop
2607.55,20.0,2237329.0,1674981.0,35744.0,0.0,179934.0,586523.0,Events & Creative Services,desktop
1555.3151794793184,100.0,1039216.0,522026.0,138104.0,0.0,90370.0,444467.0,Events & Creative Services,desktop
1409.4619276456203,120.0,716471.0,204662.0,138099.0,0.0,90212.0,450948.0,Events & Creative Services,desktop
1407.5908529830342,120.0,901459.0,388767.0,138096.0,0.0,90273.0,634900.0,Events & Creative Services,desktop
1334.720923677708,170.0,686776.0,113010.0,138104.0,0.0,90100.0,365499.0,Events & Creative Services,desktop
1273.3790542870438,80.0,597344.0,79972.0,138101.0,0.0,90353.0,331333.0,Events & Creative Services,desktop
1324.4240016590234,120.0,658977.0,101084.0,138104.0,0.0,90298.0,352530.0,Events & Creative Services,desktop
1262.2342445458678,80.0,602958.0,85837.0,138100.0,0.0,90693.0,337197.0,Events & Creative Services,desktop
1425.9540428802534,60.0,982103.0,466268.0,138103.0,0.0,90364.0,712552.0,Events & Creative Services,desktop
1433.4315514951109,80.0,653811.0,142261.0,138104.0,0.0,90242.0,388510.0,Events & Creative Services,desktop
1429.8081214384647,130.0,730185.0,224355.0,138104.0,0.0,90257.0,312317.0,Events & Creative Services,desktop
2925.0521695698835,40.0,4097255.0,3340869.0,224312.0,160.0,70593.0,419586.0,Events & Creative Services,desktop
1444.0,0.0,1914934.0,1230749.0,193433.0,160.0,59532.0,113523.0,Food & Hospitality,desktop
1893.4,0.0,1316109.0,677141.0,147362.0,120.0,123407.0,98005.0,Food & Hospitality,desktop
1232.0002361309712,30.0,281602.0,23284.0,0.0,0.0,48430.0,272138.0,Food & Hospitality,desktop
2766.708720664431,460.0,4507789.0,2561861.0,398866.0,0.0,558948.0,4443499.0,Food & Hospitality,desktop
4473.575091284657,160.0,2325929.0,6114.0,413123.0,80.0,716860.0,2268658.0,Food & Hospitality,desktop
3536.999095615033,440.0,1856553.0,6326.0,398866.0,40.0,544213.0,1798953.0,Food & Hospitality,desktop
3102.0346468482203,480.0,1869749.0,6326.0,398866.0,40.0,554919.0,1807534.0,Food & Hospitality,desktop
3439.340340229801,680.0,2908105.0,992545.0,398865.0,80.0,586680.0,2849301.0,Food & Hospitality,desktop
224.0,0.0,7366.0,0.0,0.0,0.0,0.0,0.0,Food & Hospitality,desktop
3421.7193923874456,680.0,1938622.0,7215.0,398855.0,40.0,615383.0,1883628.0,Food & Hospitality,desktop
3016.507814014361,210.0,2597086.0,973149.0,150090.0,0.0,542406.0,1503778.0,Food & Hospitality,desktop
5111.930900632546,40.0,5042773.0,2889174.0,112300.0,40.0,190823.0,607049.0,Food & Hospitality,desktop
5140.248149351036,40.0,8218058.0,3696260.0,112286.0,0.0,853182.0,5168991.0,Food & Hospitality,desktop
4804.7573894580855,0.0,7798696.0,3379224.0,112286.0,0.0,863717.0,5125853.0,Food & Hospitality,desktop
5354.371383166482,80.0,8256444.0,3681699.0,112284.0,40.0,872839.0,5204219.0,Food & Hospitality,desktop
5379.7250972504735,0.0,8094942.0,3696272.0,112276.0,0.0,876050.0,5137120.0,Food & Hospitality,desktop
6736.417723281747,80.0,8119068.0,3791863.0,112298.0,0.0,874321.0,5146251.0,Food & Hospitality,desktop
6003.43373930879,40.0,10666230.0,5516705.0,112284.0,0.0,886453.0,5370608.0,Food & Hospitality,desktop
6970.522495276365,0.0,9978074.0,5558023.0,112300.0,0.0,853596.0,5138793.0,Food & Hospitality,desktop
3509.270039804725,80.0,2778721.0,292503.0,13470.0,0.0,594547.0,1024686.0,Food & Hospitality,desktop
3319.267713440673,650.0,3174309.0,598485.0,13468.0,50.0,592643.0,1023192.0,Food & Hospitality,desktop
3121.447055625033,380.0,2589804.0,9875.0,13468.0,0.0,593284.0,1025111.0,Food & Hospitality,desktop
3633.067807138788,210.0,2307462.0,230274.0,56002.0,60.0,622442.0,1170257.0,Food & Hospitality,desktop
3449.736753312135,560.0,2903031.0,229995.0,41955.0,0.0,594607.0,1307833.0,Food & Hospitality,desktop
6029.8291684893575,0.0,13253287.0,9742303.0,455574.0,0.0,936323.0,3486646.0,Food & Hospitality,desktop
5809.698510921126,840.0,18852675.0,15280304.0,488647.0,40.0,935185.0,3536750.0,Food & Hospitality,desktop
5010.880620376502,520.0,15131702.0,11535993.0,488647.0,0.0,936246.0,3571033.0,Food & Hospitality,desktop
5303.984139915601,840.0,15322778.0,11754539.0,488655.0,80.0,957602.0,3537789.0,Food & Hospitality,desktop
5690.14304080721,840.0,20009640.0,16437297.0,488645.0,0.0,935491.0,3538354.0,Food & Hospitality,desktop
4626.542923296872,0.0,12848706.0,9264335.0,488635.0,0.0,937013.0,3560202.0,Food & Hospitality,desktop
4861.855001378211,840.0,13514506.0,9919800.0,488646.0,40.0,936840.0,3570005.0,Food & Hospitality,desktop
4961.138465082576,0.0,12916308.0,9323444.0,488645.0,40.0,957616.0,3569599.0,Food & Hospitality,desktop
9402.495837460436,0.0,19881463.0,2175300.0,179343.0,0.0,1964123.0,16507948.0,Food & Hospitality,desktop
10532.92147720464,0.0,10053270.0,2852924.0,179353.0,0.0,1959798.0,5860467.0,Food & Hospitality,desktop
9985.097344029977,0.0,9106315.0,1936555.0,179353.0,0.0,1955042.0,5835636.0,Food & Hospitality,desktop
10483.34085311939,40.0,9860717.0,2675286.0,179357.0,0.0,1959634.0,5846402.0,Food & Hospitality,desktop
10806.219449605986,80.0,9657573.0,2544853.0,179351.0,0.0,1981076.0,5886791.0,Food & Hospitality,desktop
9998.789808653248,30.0,9260125.0,2212289.0,179343.0,0.0,1958358.0,5833602.0,Food & Hospitality,desktop
10815.469390866809,40.0,9306260.0,1980505.0,179341.0,0.0,2096057.0,5985442.0,Food & Hospitality,desktop
10581.155422205931,0.0,9400191.0,2162958.0,179349.0,0.0,1983733.0,5905382.0,Food & Hospitality,desktop
15578.234016682476,2710.0,23142201.0,19420566.0,120318.0,0.0,2009050.0,19486364.0,Food & Hospitality,desktop
1663.7009552382117,90.0,1329495.0,354757.0,424384.0,0.0,114328.0,351271.0,Food & Hospitality,desktop
1737.991674402986,280.0,1077250.0,105309.0,424379.0,0.0,90137.0,342161.0,Food & Hospitality,desktop
4420.061536390258,170.0,6419537.0,5033598.0,462714.0,0.0,182954.0,1221483.0,Food & Hospitality,desktop
1488.007096278522,160.0,1952276.0,605458.0,462715.0,0.0,181800.0,1137362.0,Food & Hospitality,desktop
5416.381697691015,0.0,4720271.0,603488.0,530819.0,0.0,1718337.0,3476727.0,Food & Hospitality,desktop
2441.0,0.0,2796501.0,1565040.0,424379.0,0.0,119545.0,342442.0,Food & Hospitality,desktop
2483.0111475921044,40.0,2795620.0,1565031.0,424374.0,0.0,119553.0,341574.0,Food & Hospitality,desktop
1544.0002653868512,160.0,1095449.0,120928.0,424378.0,0.0,114321.0,358028.0,Food & Hospitality,desktop
1807.783267983919,130.0,1345036.0,112641.0,424377.0,0.0,114335.0,350767.0,Food & Hospitality,desktop
1711.6888305576217,30.0,1569005.0,110466.0,55324.0,0.0,95070.0,197903.0,Food & Hospitality,desktop
1972.699606092663,40.0,1641874.0,137942.0,55329.0,0.0,95023.0,197365.0,Food & Hospitality,desktop
1703.1981907531745,0.0,1639169.0,23333.0,86779.0,0.0,95141.0,197965.0,Food & Hospitality,desktop
1835.4123211502588,0.0,1793170.0,174488.0,87627.0,0.0,94716.0,197887.0,Food & Hospitality,desktop
1864.7204842677515,0.0,1639424.0,23324.0,86769.0,0.0,94580.0,197431.0,Food & Hospitality,desktop
1809.497091160633,0.0,1541650.0,23328.0,55324.0,0.0,94878.0,197983.0,Food & Hospitality,desktop
9152.820131179258,40.0,9703620.0,4387935.0,447241.0,120.0,1190851.0,3159108.0,Food & Hospitality,desktop
8743.47904751428,220.0,19318202.0,4062347.0,397829.0,160.0,1216017.0,12868280.0,Food & Hospitality,desktop
8600.84120579013,1080.0,9582310.0,3973191.0,366699.0,120.0,1225424.0,3219424.0,Food & Hospitality,desktop
7192.930044055677,600.0,7570785.0,1906749.0,447241.0,120.0,1203363.0,3225217.0,Food & Hospitality,desktop
8338.259563906078,480.0,9034041.0,2864095.0,563132.0,120.0,1268277.0,3969443.0,Food & Hospitality,desktop
8740.601205153214,850.0,8405193.0,2656324.0,366703.0,120.0,1207079.0,3343703.0,Food & Hospitality,desktop
8170.524940475443,1210.0,9186213.0,3421750.0,447244.0,120.0,1225178.0,3300591.0,Food & Hospitality,desktop
7666.039998787957,640.0,7631694.0,2061735.0,366723.0,160.0,1240017.0,3208046.0,Food & Hospitality,desktop
7316.811965449931,440.0,7287988.0,1821200.0,416129.0,170.0,1205181.0,3121997.0,Food & Hospitality,desktop
2823.024318606347,110.0,2575619.0,717318.0,588834.0,0.0,327501.0,1762497.0,Food & Hospitality,desktop
2570.210108661221,280.0,1427049.0,4669.0,588916.0,0.0,328395.0,698973.0,Food & Hospitality,desktop
2580.353466773867,120.0,8121955.0,2744965.0,589227.0,0.0,326773.0,7361407.0,Food & Hospitality,desktop
2272.0336575720303,40.0,1545099.0,4669.0,589245.0,0.0,328403.0,699442.0,Food & Hospitality,desktop
2929.6380953810567,350.0,2478929.0,1013199.0,588947.0,0.0,328055.0,1707929.0,Food & Hospitality,desktop
2197.655115326384,250.0,1583365.0,68641.0,589208.0,0.0,325467.0,761334.0,Food & Hospitality,desktop
1797.6446457959546,130.0,1510639.0,4669.0,589396.0,0.0,328372.0,699926.0,Food & Hospitality,desktop
3859.043920837691,190.0,4275928.0,1498399.0,215846.0,40.0,535160.0,1049360.0,Food & Hospitality,desktop
3567.0262258568805,60.0,2983500.0,301531.0,139895.0,70.0,539805.0,1048952.0,Food & Hospitality,desktop
3154.7346496947034,80.0,2761530.0,17597.0,81360.0,80.0,538540.0,1070237.0,Food & Hospitality,desktop
3639.223174825175,0.0,3369296.0,541803.0,162978.0,40.0,540331.0,1070191.0,Food & Hospitality,desktop
3171.2539445503,40.0,3011680.0,185088.0,162973.0,120.0,539284.0,1074952.0,Food & Hospitality,desktop
3724.561009037756,110.0,3592033.0,840876.0,139875.0,40.0,535386.0,1049538.0,Food & Hospitality,desktop
3188.690002714414,80.0,2818118.0,17591.0,136488.0,80.0,529183.0,1071094.0,Food & Hospitality,desktop
3307.969209915415,0.0,3078618.0,258478.0,186513.0,60.0,538633.0,1126871.0,Food & Hospitality,desktop
2942.455123981161,360.0,3415558.0,1897208.0,177557.0,40.0,414058.0,425381.0,Food & Hospitality,desktop
2409.091812716568,590.0,1830600.0,62540.0,192106.0,80.0,530884.0,689779.0,Food & Hospitality,desktop
2365.411576212568,380.0,1805972.0,62540.0,177559.0,40.0,531368.0,648759.0,Food & Hospitality,desktop
3961.0888754839416,490.0,19758960.0,2974254.0,177561.0,90.0,524594.0,648761.0,Food & Hospitality,desktop
2294.3120201696693,600.0,1800258.0,62540.0,177555.0,70.0,622846.0,648756.0,Food & Hospitality,desktop
2509.6736046760634,440.0,8512857.0,62540.0,218479.0,110.0,530045.0,689678.0,Food & Hospitality,desktop
2793.488217328704,460.0,1808255.0,62540.0,192116.0,60.0,530415.0,688894.0,Food & Hospitality,desktop
3065.517359138244,140.0,1878630.0,63651.0,218481.0,60.0,478981.0,716702.0,Food & Hospitality,desktop
4841.482845624761,40.0,8290176.0,5765991.0,116911.0,40.0,841938.0,2324288.0,Food & Hospitality,desktop
4841.007902692833,120.0,4381989.0,1857972.0,116912.0,0.0,840149.0,2325161.0,Food & Hospitality,desktop
5140.026219088618,0.0,4377662.0,1858410.0,116912.0,40.0,839676.0,2322644.0,Food & Hospitality,desktop
5459.912491261273,40.0,6485094.0,3958018.0,116912.0,40.0,836571.0,2329639.0,Food & Hospitality,desktop
5224.008518403747,120.0,5808050.0,3065471.0,116912.0,80.0,960217.0,2545952.0,Food & Hospitality,desktop
6144.98317280601,80.0,31688432.0,29162965.0,116912.0,40.0,836767.0,2329054.0,Food & Hospitality,desktop
4632.506373371658,40.0,3061129.0,134064.0,197465.0,80.0,957844.0,2589014.0,Food & Hospitality,desktop
5072.569580745204,0.0,20475808.0,6831842.0,116910.0,0.0,841734.0,2331151.0,Food & Hospitality,desktop
4864.661837753079,0.0,3790865.0,1214542.0,155239.0,80.0,792676.0,2563749.0,Food & Hospitality,desktop
3816.5946368869545,160.0,4225156.0,1728701.0,288188.0,0.0,728204.0,1847282.0,Food & Hospitality,desktop
2304.55466030602,90.0,1753653.0,598549.0,252708.0,0.0,290120.0,579443.0,Food & Hospitality,desktop
2153.275212328815,130.0,2906561.0,1749560.0,252708.0,0.0,290663.0,579432.0,Food & Hospitality,desktop
2252.904767662676,130.0,3057189.0,1900263.0,252708.0,0.0,290597.0,579383.0,Food & Hospitality,desktop
2519.1798477371094,90.0,2475647.0,1318944.0,252708.0,0.0,290608.0,579295.0,Food & Hospitality,desktop
3159.58678739065,110.0,3043113.0,1886239.0,252708.0,0.0,290711.0,579364.0,Food & Hospitality,desktop
2045.7187301400768,130.0,1279007.0,125213.0,252708.0,0.0,290692.0,579271.0,Food & Hospitality,desktop
1906.1198051917663,170.0,1181419.0,28386.0,252708.0,0.0,290691.0,579171.0,Food & Hospitality,desktop
2752.45120319377,200.0,7107767.0,5317254.0,248980.0,280.0,407266.0,5636955.0,Food & Hospitality,desktop
2981.6214862709867,160.0,7111287.0,5317254.0,249243.0,280.0,407174.0,5636944.0,Food & Hospitality,desktop
2534.2706825726414,280.0,7097867.0,5317171.0,248798.0,320.0,384711.0,5636875.0,Food & Hospitality,desktop
2845.4654295705404,280.0,7104279.0,5317252.0,248982.0,360.0,406629.0,5636893.0,Food & Hospitality,desktop
2953.0174389413787,200.0,7105744.0,5317252.0,248864.0,320.0,406935.0,5636953.0,Food & Hospitality,desktop
2825.457658867899,240.0,7111247.0,5317254.0,249058.0,320.0,407082.0,5636915.0,Food & Hospitality,desktop
2837.478566284289,200.0,7108994.0,5317254.0,249010.0,240.0,406526.0,5636915.0,Food & Hospitality,desktop
2613.500493716305,160.0,7108156.0,5317254.0,249020.0,240.0,405356.0,5636180.0,Food & Hospitality,desktop
2777.4980389420125,200.0,7104820.0,5317252.0,248928.0,280.0,406712.0,5636953.0,Food & Hospitality,desktop
3073.610244442936,240.0,7104052.0,5317252.0,248981.0,200.0,384747.0,5637069.0,Food & Hospitality,desktop
3578.221977854289,40.0,3911570.0,1688726.0,209943.0,40.0,723477.0,3759316.0,Food & Hospitality,desktop
3298.2357600332343,120.0,2238628.0,65569.0,209944.0,80.0,709376.0,2091739.0,Food & Hospitality,desktop
3275.004978303148,120.0,2240888.0,65562.0,209943.0,120.0,710276.0,2091856.0,Food & Hospitality,desktop
3756.104452111456,0.0,2267911.0,65383.0,209941.0,100.0,725750.0,2113952.0,Food & Hospitality,desktop
3598.0908750815825,0.0,3113607.0,573544.0,209940.0,120.0,766702.0,2942026.0,Food & Hospitality,desktop
3375.0424951479145,240.0,2664558.0,65596.0,209944.0,80.0,937163.0,2518946.0,Food & Hospitality,desktop
3439.005837134324,190.0,3053638.0,637580.0,209938.0,150.0,816251.0,2900103.0,Food & Hospitality,desktop
6224.230774397476,0.0,4521552.0,70520.0,248267.0,70.0,1500987.0,4375289.0,Food & Hospitality,desktop
3913.196450103162,120.0,4023623.0,1688689.0,209941.0,160.0,807327.0,3870398.0,Food & Hospitality,desktop
2191.76505840965,560.0,2217212.0,1047157.0,103761.0,100.0,697468.0,1836724.0,Food & Hospitality,desktop
2498.299051874814,40.0,2249716.0,20921.0,127598.0,40.0,748910.0,2122966.0,Food & Hospitality,desktop
2701.0105264757926,440.0,3857495.0,447525.0,668940.0,80.0,339633.0,2288281.0,Health & Wellness,desktop
6259.443142093449,200.0,5388407.0,1165589.0,301510.0,0.0,657217.0,3281280.0,Health & Wellness,desktop
3847.639513911268,280.0,3314975.0,501603.0,301515.0,0.0,597812.0,1993357.0,Health & Wellness,desktop
6432.669909456625,120.0,9290705.0,2602635.0,1081168.0,0.0,1003969.0,7118834.0,Health & Wellness,desktop
5980.589527951288,480.0,8967134.0,2169292.0,1081173.0,0.0,1005464.0,6805247.0,Health & Wellness,desktop
5024.422020822205,200.0,3530401.0,635061.0,301511.0,0.0,589182.0,2183390.0,Health & Wellness,desktop
5882.985408188279,0.0,3989835.0,747104.0,488389.0,0.0,930633.0,2613793.0,Health & Wellness,desktop
3452.0095861247537,0.0,3839436.0,2026495.0,98659.0,0.0,504947.0,1747829.0,Health & Wellness,desktop
6859.608932531868,160.0,5258310.0,1313041.0,34019.0,60.0,1498619.0,4413231.0,Health & Wellness,desktop
4206.912448494603,40.0,3988439.0,894710.0,145349.0,40.0,1053058.0,2478253.0,Health & Wellness,desktop
2883.018255133138,40.0,1959662.0,258985.0,391666.0,120.0,422246.0,990195.0,Health & Wellness,desktop
2708.769318573831,80.0,1795334.0,203132.0,396951.0,50.0,426173.0,988541.0,Health & Wellness,desktop
2379.511034509863,40.0,1421783.0,163777.0,64242.0,40.0,430384.0,999129.0,Health & Wellness,desktop
4362.367076589595,80.0,3118379.0,251882.0,426644.0,80.0,772224.0,2261442.0,Health & Wellness,desktop
5123.923620932769,180.0,3751756.0,1131468.0,181459.0,80.0,772588.0,2262759.0,Health & Wellness,desktop
3789.840019630132,840.0,3692911.0,828514.0,426973.0,100.0,772716.0,2261188.0,Health & Wellness,desktop
2672.0082655265387,80.0,1653474.0,35365.0,314989.0,0.0,438944.0,988661.0,Health & Wellness,desktop
4303.706425975024,120.0,3210941.0,239362.0,426785.0,160.0,783202.0,2262485.0,Health & Wellness,desktop
21983.700000000004,200.0,2769449.0,143417.0,181459.0,60.0,769906.0,2261466.0,Health & Wellness,desktop
3491.56615123604,160.0,2550030.0,1121810.0,257601.0,40.0,380351.0,1253404.0,Health & Wellness,desktop
2161.576608316862,320.0,1228562.0,67877.0,26117.0,160.0,449997.0,890053.0,Health & Wellness,desktop
3285.281350462146,40.0,2352799.0,935043.0,257603.0,120.0,380789.0,1113246.0,Health & Wellness,desktop
3414.3696186778743,80.0,2435903.0,1030746.0,257598.0,0.0,383158.0,1241751.0,Health & Wellness,desktop
3296.8791143697786,30.0,3057387.0,34484.0,97077.0,40.0,1112694.0,2755549.0,Health & Wellness,desktop
2404.274766603172,200.0,1285383.0,143280.0,26116.0,40.0,455602.0,887751.0,Health & Wellness,desktop
4353.255572669775,80.0,5085013.0,2896656.0,457551.0,0.0,574703.0,1805075.0,Health & Wellness,desktop
3291.5661567755483,130.0,2502327.0,732298.0,410379.0,0.0,399513.0,1360799.0,Health & Wellness,desktop
1708.7353801389172,40.0,908936.0,25450.0,410384.0,0.0,191914.0,478108.0,Health & Wellness,desktop
5206.174875812603,90.0,7727955.0,5217112.0,410384.0,0.0,773756.0,2133042.0,Health & Wellness,desktop
5009.281879537662,90.0,5084514.0,2896654.0,457551.0,0.0,576674.0,1803176.0,Health & Wellness,desktop
3941.5271839147854,0.0,4229411.0,2421536.0,457544.0,40.0,373109.0,1398935.0,Health & Wellness,desktop
1785.6727959439863,40.0,5980122.0,5047143.0,457546.0,0.0,188589.0,525268.0,Health & Wellness,desktop
3292.2952097073166,40.0,2469090.0,659439.0,458923.0,40.0,374781.0,1398985.0,Health & Wellness,desktop
5426.618772740171,170.0,5351230.0,4466723.0,410384.0,40.0,191817.0,478133.0,Health & Wellness,desktop
3041.800931247514,130.0,1800149.0,25450.0,410383.0,40.0,400193.0,1366832.0,Health & Wellness,desktop
3205.705829961036,250.0,3882235.0,1206787.0,82538.0,10.0,914204.0,3408127.0,Health & Wellness,desktop
2778.2932110519,120.0,2749975.0,86773.0,82538.0,0.0,948788.0,2382990.0,Health & Wellness,desktop
2807.414654620735,200.0,2750738.0,85752.0,82538.0,40.0,915982.0,2383110.0,Health & Wellness,desktop
3004.288653378667,190.0,2758497.0,87756.0,82538.0,40.0,919175.0,2382987.0,Health & Wellness,desktop
2869.205191239217,810.0,3107943.0,438270.0,82538.0,40.0,916904.0,2733418.0,Health & Wellness,desktop
3423.932029469986,120.0,5256110.0,2506107.0,82538.0,0.0,980957.0,4778096.0,Health & Wellness,desktop
3291.8197553903133,160.0,2946793.0,275295.0,82538.0,0.0,987776.0,2570413.0,Health & Wellness,desktop
2817.2330388669297,290.0,2757279.0,87756.0,82538.0,0.0,915625.0,2383085.0,Health & Wellness,desktop
3073.4057514321903,120.0,3527117.0,855461.0,82538.0,0.0,919748.0,3150517.0,Health & Wellness,desktop
3403.492689158963,190.0,2869473.0,154356.0,82538.0,0.0,998692.0,2448571.0,Health & Wellness,desktop
5763.953024362063,0.0,27690499.0,1484870.0,115747.0,0.0,1120237.0,26112688.0,Health & Wellness,desktop
6130.996115883451,250.0,11119756.0,4997269.0,115747.0,0.0,1134131.0,7543419.0,Health & Wellness,desktop
6884.814550622108,60.0,6489194.0,701753.0,115746.0,80.0,1122697.0,3244374.0,Health & Wellness,desktop
5598.6595097863465,0.0,5494602.0,1904579.0,115747.0,0.0,1130617.0,4461559.0,Health & Wellness,desktop
5730.357254591083,240.0,20172833.0,4838436.0,115747.0,40.0,1133351.0,19109305.0,Health & Wellness,desktop
6179.549178196288,0.0,9192179.0,5057992.0,115746.0,40.0,1112207.0,7622613.0,Health & Wellness,desktop
10522.180472698186,50.0,9333445.0,3165678.0,115746.0,40.0,1912311.0,8308501.0,Health & Wellness,desktop
3988.9910694195087,280.0,3714175.0,834522.0,848117.0,120.0,800893.0,1764217.0,Health & Wellness,desktop
7646.962963381331,200.0,7278897.0,503584.0,217044.0,200.0,1827674.0,3911395.0,Health & Wellness,desktop
12603.751133694608,280.0,6797139.0,502671.0,217052.0,280.0,1828526.0,3835043.0,Health & Wellness,desktop
7358.320684013899,120.0,6878488.0,502998.0,217058.0,240.0,1848276.0,3832094.0,Health & Wellness,desktop
7626.104451859782,110.0,6879889.0,502240.0,217042.0,230.0,1828384.0,3831471.0,Health & Wellness,desktop
8478.991546921112,80.0,6783538.0,502847.0,217056.0,160.0,1827588.0,3821109.0,Health & Wellness,desktop
7744.45387600781,180.0,7264667.0,504507.0,217050.0,200.0,1827336.0,3912621.0,Health & Wellness,desktop
7922.776422990388,160.0,7439771.0,506174.0,217052.0,120.0,1804380.0,3975525.0,Health & Wellness,desktop
204.0,0.0,4062.0,3079.0,0.0,0.0,0.0,0.0,Health & Wellness,desktop
10059.370837690984,820.0,8537758.0,2038829.0,905835.0,0.0,2283540.0,2806950.0,Health & Wellness,desktop
7280.66511654549,820.0,6250358.0,869129.0,795104.0,0.0,2343478.0,1799996.0,Health & Wellness,desktop
2545.0891698276523,390.0,1433057.0,10014.0,159427.0,0.0,431930.0,876700.0,Health & Wellness,desktop
4311.444856805683,270.0,1435841.0,10075.0,159437.0,0.0,432830.0,876762.0,Health & Wellness,desktop
7982.532159123278,820.0,8679405.0,1389474.0,795129.0,0.0,4246791.0,1801256.0,Health & Wellness,desktop
8673.364050092474,860.0,6945904.0,656749.0,795129.0,0.0,2310738.0,2744404.0,Health & Wellness,desktop
